"ID","Parcel ID","Address","City","County","State","Enrolled in Appeals","Assessment Enrollment Level (2025)"
"808775","11-22-31-2981-00-170","3010 Senna Ct","Orlando","Orange","FL","False","Assessments (Broken Out)"
"808657","U-35-31-19-9D0-000023-00018.0","15415 Quail Woods Pl","Sun City Center","Hillsborough","FL","False","Assessments (Broken Out)"
"808625","0293230010","189 Whisper Ridge Dr","SAINT AUGUSTINE","St Johns","FL","False","Assessments (Broken Out)"
"808604","U-25-30-20-71A-D00000-00053.0","13824 Gentle Woods Ave","RIVERVIEW","Hillsborough","FL","False","Assessments (Broken Out)"
"808479","27-19-26-0075-000-07800","2213 Merry Rd","TAVARES","Lake","FL","False","Assessments (Broken Out)"
"808388","113117-1085","3524 Wentworth Cir W","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"808358","22-26-19-0140-00000-0180","3024 Aernal Ct","LAND O LAKES","Pasco","FL","False","Assessments (Broken Out)"
"808123","U-04-29-20-27U-000001-00013.0","4726 Limerick Dr","Tampa","Hillsborough","FL","False","Assessments (Broken Out)"
"808078","U-17-28-20-B3W-000000-00058.0","10005 Warm Stone St","THONOTOSASSA","Hillsborough","FL","False","Assessments (Broken Out)"
"808063","11-2N-26-2051-0085-0000","75093 Brookwood Dr","YULEE","Nassau","FL","False","Assessments (Broken Out)"
"808014","U-01-28-17-03M-000012-00064.0","14007 Ridgedale Way","Tampa","Hillsborough","FL","False","Assessments (Broken Out)"
"808009","016464-5662","9056 Prosperity Lake Dr","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"808003","25-26-28-6138-2109-0070","829 Albi Ct","KISSIMMEE","Osceola","FL","False","Assessments (Broken Out)"
"807995","19-22-31-8476-00-340","1232 Regal Ridge Dr","Orlando","Orange","FL","False","Assessments (Broken Out)"
"807950","03-19-24-0010-000-12400","803 Edith Dr","FRUITLAND PARK","Lake","FL","False","Assessments (Broken Out)"
"807947","25-26-28-4982-0001-1470","4513 Big Island Dr","Kissimmee","Osceola","FL","False","Assessments (Broken Out)"
"807944","U-35-31-19-A86-000035-00015.0","7016 Wiseman Run Dr","Sun City Center","Hillsborough","FL","False","Assessments (Broken Out)"
"807895","U-30-30-20-87D-000002-00030.0","11332 Southwind Lake Dr","Gibsonton","Hillsborough","FL","False","Assessments (Broken Out)"
"807869","U-01-32-18-90V-000000-00579.0","563 Vista Ridge Dr","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"807790","113033-5545","3447 Le Havre Dr E","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"807746","U-03-31-20-9ZZ-000003-00021.0","12524 Ballentrae Forest Dr","Riverview","Hillsborough","FL","False","Assessments (Broken Out)"
"807682","16-26-30-0578-0001-2710","4245 Sasha Trl","SAINT CLOUD","Osceola","FL","False","Assessments (Broken Out)"
"807607","24052400656401428","3055 Zeyno Dr","MIDDLEBURG","Clay","FL","False","Assessments (Broken Out)"
"807586","U-29-29-21-32Y-A00000-00023.0","1001 Grand Canyon Dr","Valrico","Hillsborough","FL","False","Assessments (Broken Out)"
"807585","08-23-31-3745-01-430","3718 Benson Park Blvd","Orlando","Orange","FL","False","Assessments (Broken Out)"
"807567","106578-1945","3427 Guernsey Ct","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"807500","U-11-30-20-2P3-000002-00004.0","708 Redondo Dr","Brandon","Hillsborough","FL","False","Assessments (Broken Out)"
"807424","108361-0580","15617 Mason Lakes Dr","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"807368","11-30-15-48790-000-0080","12873 Pineway Dr","Largo","Pinellas","FL","False","Assessments (Broken Out)"
"807348","23-21-28-1451-00-330","2056 Cobblefield Cir","Apopka","Orange","FL","False","Assessments (Broken Out)"
"807341","11-21-31-502-0D00-0330","1173 Geneva Dr","OVIEDO","Seminole","FL","False","Assessments (Broken Out)"
"807329","099127-1560","5390 Tessa Ter","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"807180","36-26-19-0020-00C00-0640","1253 Salt Clay Ct","WESLEY CHAPEL","Pasco","FL","False","Assessments (Broken Out)"
"807157","15-19-24-1500-000-13200","2118 Aitkin Loop","LEESBURG","Lake","FL","False","Assessments (Broken Out)"
"807133","003784-2205","6866 Langford St","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"807084","36-21-30-512-0000-0160","5563 Pats Pt","WINTER PARK","Seminole","FL","False","Assessments (Broken Out)"
"806940","U-06-31-20-5PN-000012-00011.0","12426 Midpointe Dr","Riverview","Hillsborough","FL","False","Assessments (Broken Out)"
"806884","14-26-16-0110-00000-1660","4613 Sawgrass Blvd","NEW PORT RICHEY","Pasco","FL","False","Assessments (Broken Out)"
"806675","U-35-31-19-9D0-000024-00048.0","7403 Turtle View Dr","RUSKIN","Hillsborough","FL","False","Assessments (Broken Out)"
"806638","U-04-32-19-9YH-000000-00089.0","1629 Cabbage Key Dr","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"806452","U-19-30-20-B5J-000000-00048.0","10153 Golden Wonder Ln","Riverview","Hillsborough","FL","False","Assessments (Broken Out)"
"806433","015194-0140","6491 Rolling Tree St","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"806420","U-06-32-19-C07-000000-00155.0","904 Olive Conch St","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"806376","012723-5225","8642 Dylan Michael Dr","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"806375","21052501009400503","3226 Ryans Ct","GREEN COVE SPRINGS","Clay","FL","False","Assessments (Broken Out)"
"806320","R22 222 18 3599 0000 4950","9464 Southern Charm Cir","BROOKSVILLE","Hernando","FL","False","Assessments (Broken Out)"
"805987","09-21-30-518-0000-0620","245 Bridle Path","CASSELBERRY","Seminole","FL","False","Assessments (Broken Out)"
"805976","5042500786801941","906 Thoroughbred Dr","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"805886","20-26-29-3072-0001-1290","2551 Grasmere View Pkwy N","Kissimmee","Osceola","FL","False","Assessments (Broken Out)"
"805827","167158-7740","13343 Currituck Dr N","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"805721","U-01-32-18-79F-000000-00192.0","506 York Dale Dr","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"805674","12-22-31-1466-03-080","3209 Kennesaw Ct","Orlando","Orange","FL","False","Assessments (Broken Out)"
"805650","12-22-27-8674-00-210","1430 Mistflower Ln","Winter Garden","Orange","FL","False","Assessments (Broken Out)"
"805604","009972-2080","1508 Austin Ln","SAINT AUGUSTINE","St Johns","FL","False","Assessments (Broken Out)"
"805558","29-19-31-502-0000-0270","256 Bella Rosa Cir","SANFORD","Seminole","FL","False","Assessments (Broken Out)"
"805533","05-21-28-6691-02-290","1734 Madison Ivy Cir","Apopka","Orange","FL","False","Assessments (Broken Out)"
"805520","U-07-30-21-36C-000002-00015.0","2308 Kenwick Dr","Valrico","Hillsborough","FL","False","Assessments (Broken Out)"
"805512","26-22-30-7973-00-260","7009 Carna Ct","ORLANDO","Orange","FL","False","Assessments (Broken Out)"
"805312","36-25-29-3635-0001-5350","1524 Planters Point Rd","Kissimmee","Osceola","FL","False","Assessments (Broken Out)"
"805179","P-04-29-22-9KA-000000-00002.0","2755 Walden Woods Dr","PLANT CITY","Hillsborough","FL","False","Assessments (Broken Out)"
"805126","30-26-32-2989-0001-082G","3207 Bayflower Ave","HARMONY","Osceola","FL","False","Assessments (Broken Out)"
"805109","38062601841300500","1412 Palmer St","GREEN COVE SPRINGS","Clay","FL","False","Assessments (Broken Out)"
"805009","R32 122 21 1214 0000 0130","6965 Crested Orchid Dr","BROOKSVILLE","Hernando","FL","False","Assessments (Broken Out)"
"804890","U-35-31-19-B3O-000001-00123.0","15434 Broad Brush Dr","SUN CITY CENTER","Hillsborough","FL","False","Assessments (Broken Out)"
"804830","07-21-29-517-0000-1690","2621 Attleboro Pl","APOPKA","Seminole","FL","False","Assessments (Broken Out)"
"804810","27-25-31-4988-0001-0570","5832 Beefmaster Rd","Saint Cloud","Osceola","FL","False","Assessments (Broken Out)"
"804797","U-04-29-20-27Y-000004-00001.0","5202 Burr Pl","Seffner","Hillsborough","FL","False","Assessments (Broken Out)"
"804696","2052500882300336","2057 Tickford St","MIDDLEBURG","Clay","FL","False","Assessments (Broken Out)"
"804628","25-26-28-6112-1326-0110","552 Viceroy Ct","KISSIMMEE","Osceola","FL","False","Assessments (Broken Out)"
"804585","11-25-30-4427-0001-0540","3800 Postside Pl","KISSIMMEE","Osceola","FL","False","Assessments (Broken Out)"
"804519","25-26-28-6112-1321-0150","230 Beckenham Dr","KISSIMMEE","Osceola","FL","False","Assessments (Broken Out)"
"804513","03-25-28-3488-0001-8400","3197 Bear Path","KISSIMMEE","Osceola","FL","False","Assessments (Broken Out)"
"804319","09-23-31-0201-00-170","4441 Andover Cay Blvd","Orlando","Orange","FL","False","Assessments (Broken Out)"
"804267","25-26-28-6100-0603-0110","39 Peterlee Ct","KISSIMMEE","Osceola","FL","False","Assessments (Broken Out)"
"804009","01-21-28-9084-01-410","2745 Glennedwin Ct","Apopka","Orange","FL","False","Assessments (Broken Out)"
"803925","003943-0190","6602 River Falls Dr S","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"803914","008891-7975","989 Fox Chaple Ln","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"803909","113117-1225","5957 Wentworth Cir S","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"803853","U-35-31-19-954-000017-00064.0","7506 Maroon Peak Dr","Sun City Center","Hillsborough","FL","False","Assessments (Broken Out)"
"803341","4052500900800150","3434 Fallon Ct","MIDDLEBURG","Clay","FL","False","Assessments (Broken Out)"
"803290","11-21-28-9083-00-710","324 Wekiva Chase Blvd","Apopka","Orange","FL","False","Assessments (Broken Out)"
"803281","U-30-30-20-A9E-000000-00190.0","10223 Strawberry Tetra Dr","RIVERVIEW","Hillsborough","FL","False","Assessments (Broken Out)"
"803253","U-18-30-21-37O-000009-00037.0","2003 River Crossing Dr","VALRICO","Hillsborough","FL","False","Assessments (Broken Out)"
"803200","23-26-16-006B-00000-0970","8613 Bridgewater Dr","NEW PORT RICHEY","Pasco","FL","False","Assessments (Broken Out)"
"803199","27-28-29-000000-043440","705 Canberra Rd","WINTER HAVEN","Polk","FL","False","Assessments (Broken Out)"
"803197","0998001801","6498 Pan American Blvd","NORTH PORT","Sarasota","FL","False","Assessments (Broken Out)"
"803195","0118070020","5758 Tristino Ln","SARASOTA","Sarasota","FL","False","Assessments (Broken Out)"
"803194","U-06-29-20-76F-000019-00001.0","4683 Ashburn Square Dr","Tampa","Hillsborough","FL","False","Assessments (Broken Out)"
"803192","R34 122 20 0441 0050 0200","26493 Anthony Ave","BROOKSVILLE","Hernando","FL","False","Assessments (Broken Out)"
"803191","P-05-29-22-5A7-000001-00027.0","2403 Sprucewood Ln","Plant City","Hillsborough","FL","False","Assessments (Broken Out)"
"803190","A-19-28-19-457-G00000-00023.0","2001 E Humphrey St","Tampa","Hillsborough","FL","False","Assessments (Broken Out)"
"803189","A-30-28-19-46T-000000-00199.0","1607 E Idell St","TAMPA","Hillsborough","FL","False","Assessments (Broken Out)"
"803187","U-21-30-20-ZZZ-000003-02610.0","11071 Scott Loop","RIVERVIEW","Hillsborough","FL","False","Assessments (Broken Out)"
"803186","15-25-16-0380-00000-2110","10933 Felsdale Ave","PORT RICHEY","Pasco","FL","False","Assessments (Broken Out)"
"803183","11-26-21-0010-20100-0090","5111 19th St","ZEPHYRHILLS","Pasco","FL","False","Assessments (Broken Out)"
"803182","0063070065","5009 Silk Oak Dr","SARASOTA","Sarasota","FL","False","Assessments (Broken Out)"
"803181","0064100064","2444 Briar Oak Cir","SARASOTA","Sarasota","FL","False","Assessments (Broken Out)"
"803180","32-26-16-0100-00000-0250","1845 Villa Rosa Dr","HOLIDAY","Pasco","FL","False","Assessments (Broken Out)"
"803179","U-15-31-20-B1W-000000-00034.0","13616 Ashlar Slate Pl","RIVERVIEW","Hillsborough","FL","False","Assessments (Broken Out)"
"803148","35-21-28-7562-06-120","7206 Rafanelli Ct","Orlando","Orange","FL","False","Assessments (Broken Out)"
"803145","03-20-27-8438-04-000","5716 Quinton Way","Mount Dora","Orange","FL","False","Assessments (Broken Out)"
"803144","04-26-31-0122-0001-2000","5629 Blowing Wind Pl","SAINT CLOUD","Osceola","FL","False","Assessments (Broken Out)"
"803143","14-19-26-0051-000-06100","413 E Idlewild Ave","EUSTIS","Lake","FL","False","Assessments (Broken Out)"
"803142","19-21-30-518-0000-0450","2212 Driftwood Dr","FERN PARK","Seminole","FL","False","Assessments (Broken Out)"
"803141","22-19-30-502-0000-0690","147 Bristol Forest Trl","SANFORD","Seminole","FL","False","Assessments (Broken Out)"
"803140","13-19-25-0200-00B-04000","11546 Lake Dr","LEESBURG","Lake","FL","False","Assessments (Broken Out)"
"803139","18-21-31-5ET-0000-0110","1123 Northern Way","WINTER SPRINGS","Seminole","FL","False","Assessments (Broken Out)"
"803137","11-21-29-502-0000-0520","101 Bayberry Rd","ALTAMONTE SPRINGS","Seminole","FL","False","Assessments (Broken Out)"
"803136","01-23-28-7876-14-108","6125 Metrowest Blvd Unit 108","ORLANDO","Orange","FL","False","Assessments (Broken Out)"
"803135","05-21-28-6461-56-020","417 Ashley Brooke Ct # B","Apopka","Orange","FL","False","Assessments (Broken Out)"
"803134","07-19-27-1150-000-05400","2658 Winchester Cir","EUSTIS","Lake","FL","False","Assessments (Broken Out)"
"803120","016518-9100","8532 Sturbridge Cir W","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"803119","11-2N-26-2051-0090-0000","75047 Brookwood Dr","YULEE","Nassau","FL","False","Assessments (Broken Out)"
"803118","249201-0060","712 Fair Oaks Ln","SAINT JOHNS","St Johns","FL","False","Assessments (Broken Out)"
"803117","1371520148","4420 Carter Rd Apt 48","SAINT AUGUSTINE","St Johns","FL","False","Assessments (Broken Out)"
"803115","050581-0000","2218 W 2nd St","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"803114","009681-0560","198 Prince Albert Ave","SAINT JOHNS","St Johns","FL","False","Assessments (Broken Out)"
"803112","016518-9165","8549 Sturbridge Cir E","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"803111","149208-3515","7915 Timberlin Park Blvd","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"803110","168142-1970","6055 Bartram Village Dr","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"803108","32-2N-25-019B-0010-0000","45089 Weaver Cir","CALLAHAN","Nassau","FL","False","Assessments (Broken Out)"
"803107","103203-1250","430 Hefferon Dr","SAINT AUGUSTINE","St Johns","FL","False","Assessments (Broken Out)"
"803106","149077-1536","4176 Rollingwood Ct","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"803105","149017-4118","4030 Laurelwood Dr","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"803104","5042500786800925","3507 Laurel Mill Dr","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"803103","103270-0000","3490 Church Rd","SAINT AUGUSTINE","St Johns","FL","False","Assessments (Broken Out)"
"803102","154378-3660","3236 Climbing Ivy Trl","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"803101","026342-0680","304 Carolina Jasmine Ln","SAINT JOHNS","St Johns","FL","False","Assessments (Broken Out)"
"803100","41042602029102900","2417 Cypress Springs Rd","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"803099","167332-4845","2347 Foxhaven Dr W","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"803098","029727-0460","2111 5th Ave","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"803097","103204-0740","183 Pine Arbor Cir","SAINT AUGUSTINE","St Johns","FL","False","Assessments (Broken Out)"
"803096","1626810710","136 Sunset Cir S","SAINT AUGUSTINE","St Johns","FL","False","Assessments (Broken Out)"
"803094","086481-0260","136 S Hamilton Springs Rd","SAINT AUGUSTINE","St Johns","FL","False","Assessments (Broken Out)"
"802940","17-20-31-502-0000-2100","3837 Night Heron Dr","SANFORD","Seminole","FL","False","Assessments (Broken Out)"
"802926","726855859","10913 Shade Tree Cv","PARRISH","Manatee","FL","False","Assessments (Broken Out)"
"802924","25-26-32-296010-000050","206 Carter Blvd","POLK CITY","Polk","FL","False","Assessments (Broken Out)"
"802923","A-03-27-20-9VW-A00000-00025.0","19218 Verdant Pasture Way","Tampa","Hillsborough","FL","False","Assessments (Broken Out)"
"802920","120799-0314","1548 Landau Rd","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"802919","113175-0000","7257 Maple Tree Dr","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"802918","168134-3415","6639 Arching Branch Cir","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"802868","U-12-28-17-053-000002-00001.0","12526 Cardiff Dr","Tampa","Hillsborough","FL","False","Assessments (Broken Out)"
"802840","U-17-31-20-725-D00000-00013.0","10904 Golden Silence Dr","Riverview","Hillsborough","FL","False","Assessments (Broken Out)"
"802834","22-26-20-0020-00300-0040","3833 Langdrum Dr","WESLEY CHAPEL","Pasco","FL","False","Assessments (Broken Out)"
"802821","016143-2135","8139 Teaticket Dr","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"802779","05-22-31-8421-00-380","4009 Bolinas Ct","Orlando","Orange","FL","False","Assessments (Broken Out)"
"802725","29-19-25-1110-000-11900","2233 Lake Pointe Cir","LEESBURG","Lake","FL","False","Assessments (Broken Out)"
"802672","04-25-18-0010-01000-0120","18644 Rococo Rd","SPRING HILL","Pasco","FL","False","Assessments (Broken Out)"
"802600","015911-0360","7644 Devola Trl","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"802583","009062-6225","1446 Spirit Ct","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"802434","U-16-31-20-70Y-000005-00028.0","11305 Misty Isle Ln","Riverview","Hillsborough","FL","False","Assessments (Broken Out)"
"802395","2052500897000309","1695 Hollow Glen Dr","MIDDLEBURG","Clay","FL","False","Assessments (Broken Out)"
"802303","U-31-31-20-A9P-000039-00006.0","10214 Geese Trail Cir","Sun City Center","Hillsborough","FL","False","Assessments (Broken Out)"
"802258","U-19-29-21-326-000001-00006.0","2117 Intervista Ln","Valrico","Hillsborough","FL","False","Assessments (Broken Out)"
